"DateTime","RaceRoom Racing Experience ","Assetto Corsa","iRacing","rFactor 2","Project CARS 2","Assetto Corsa Competizione","Automobilista 2","Forza Motorsport"
"2019-03-31 00:00:00",707,3821,163,1166,1608,363,,
"2019-04-01 00:00:00",748,3623,136,1076,1442,319,,
"2019-04-02 00:00:00",654,3588,137,949,1482,340,,
"2019-04-03 00:00:00",742,3542,153,907,1571,966,,
"2019-04-04 00:00:00",668,3652,164,992,1558,914,,
"2019-04-05 00:00:00",803,3541,144,895,1876,772,,
"2019-04-06 00:00:00",811,3740,174,1039,2191,703,,
"2019-04-07 00:00:00",962,4077,158,1024,2156,785,,
"2019-04-08 00:00:00",830,3568,134,813,1802,664,,
"2019-04-09 00:00:00",738,3561,141,838,1686,687,,
"2019-04-10 00:00:00",791,3396,149,833,1643,647,,
"2019-04-11 00:00:00",720,3524,127,963,1735,630,,
"2019-04-12 00:00:00",780,3643,125,865,1772,694,,
"2019-04-13 00:00:00",733,3838,151,883,1954,703,,
"2019-04-14 00:00:00",802,3868,162,1046,1942,840,,
"2019-04-15 00:00:00",770,3454,160,899,1636,657,,
"2019-04-16 00:00:00",675,3423,119,775,1583,607,,
"2019-04-17 00:00:00",687,3447,118,774,1641,647,,
"2019-04-18 00:00:00",640,3522,110,892,1636,605,,
"2019-04-19 00:00:00",753,3539,141,805,1705,675,,
"2019-04-20 00:00:00",684,3475,158,781,1680,596,,
"2019-04-21 00:00:00",827,3613,142,839,1670,633,,
"2019-04-22 00:00:00",718,3329,122,873,1573,617,,
"2019-04-23 00:00:00",759,3487,136,874,1485,543,,
"2019-04-24 00:00:00",804,3323,131,919,1483,506,,
"2019-04-25 00:00:00",814,3363,136,984,1586,590,,
"2019-04-26 00:00:00",910,3604,125,886,1572,516,,
"2019-04-27 00:00:00",874,3856,153,925,1816,582,,
"2019-04-28 00:00:00",972,3942,160,1048,1901,631,,
"2019-04-29 00:00:00",930,3517,135,939,1523,559,,
"2019-04-30 00:00:00",863,3445,131,801,1429,517,,
"2019-05-01 00:00:00",879,3510,139,869,1606,561,,
"2019-05-02 00:00:00",777,3648,127,964,1536,586,,
"2019-05-03 00:00:00",947,3673,129,857,1710,585,,
"2019-05-04 00:00:00",945,3957,252,883,1918,602,,
"2019-05-05 00:00:00",1047,4142,175,1066,1999,761,,
"2019-05-06 00:00:00",876,3514,143,879,1651,619,,
"2019-05-07 00:00:00",785,3557,119,888,1556,556,,
"2019-05-08 00:00:00",829,3649,129,834,1606,605,,
"2019-05-09 00:00:00",788,3717,135,943,1692,581,,
"2019-05-10 00:00:00",823,3670,141,937,1723,569,,
"2019-05-11 00:00:00",815,3899,167,939,1884,605,,
"2019-05-12 00:00:00",871,4053,166,1023,1881,643,,
"2019-05-13 00:00:00",796,3549,122,877,1578,536,,
"2019-05-14 00:00:00",744,3638,137,850,1498,519,,
"2019-05-15 00:00:00",760,3540,137,830,1499,488,,
"2019-05-16 00:00:00",687,3680,125,877,1578,618,,
"2019-05-17 00:00:00",776,3686,128,767,1664,531,,
"2019-05-18 00:00:00",706,3812,190,783,1732,496,,
"2019-05-19 00:00:00",938,4041,193,972,1854,587,,
"2019-05-20 00:00:00",823,3680,130,763,1514,497,,
"2019-05-21 00:00:00",754,3729,145,779,1525,534,,
"2019-05-22 00:00:00",781,3501,135,850,1577,485,,
"2019-05-23 00:00:00",715,3603,133,871,1524,443,,
"2019-05-24 00:00:00",778,4282,155,820,1653,475,,
"2019-05-25 00:00:00",777,5059,183,809,1705,483,,
"2019-05-26 00:00:00",873,5386,142,858,1846,501,,
"2019-05-27 00:00:00",823,5250,162,957,1783,536,,
"2019-05-28 00:00:00",745,4403,176,813,1535,617,,
"2019-05-29 00:00:00",719,3875,141,770,1574,4199,,
"2019-05-30 00:00:00",668,3846,156,961,1642,3200,,
"2019-05-31 00:00:00",658,3542,183,788,1564,2742,,
"2019-06-01 00:00:00",592,3497,296,814,1555,2168,,
"2019-06-02 00:00:00",706,3648,248,908,1630,2358,,
"2019-06-03 00:00:00",708,3560,149,800,1501,2322,,
"2019-06-04 00:00:00",648,3482,176,729,1360,2039,,
"2019-06-05 00:00:00",723,3229,134,767,1466,1813,,
"2019-06-06 00:00:00",755,3423,136,860,1480,1784,,
"2019-06-07 00:00:00",685,3173,142,737,1480,1627,,
"2019-06-08 00:00:00",646,3336,150,755,1622,1645,,
"2019-06-09 00:00:00",666,3436,130,779,1636,1643,,
"2019-06-10 00:00:00",713,3348,130,733,1483,1675,,
"2019-06-11 00:00:00",722,3235,186,666,1460,1442,,
"2019-06-12 00:00:00",685,3211,185,702,1554,1486,,
"2019-06-13 00:00:00",625,3247,166,794,1532,1429,,
"2019-06-14 00:00:00",598,2973,153,648,1620,1406,,
"2019-06-15 00:00:00",616,3171,162,743,1856,1252,,
"2019-06-16 00:00:00",759,3541,190,1158,1927,1414,,
"2019-06-17 00:00:00",559,3219,166,976,1630,1269,,
"2019-06-18 00:00:00",570,3315,134,883,1502,1149,,
"2019-06-19 00:00:00",604,3141,158,840,1599,1160,,
"2019-06-20 00:00:00",682,3380,157,920,1713,1192,,
"2019-06-21 00:00:00",637,2944,146,719,1628,996,,
"2019-06-22 00:00:00",676,3139,226,796,1712,1026,,
"2019-06-23 00:00:00",725,3295,187,803,1789,1160,,
"2019-06-24 00:00:00",670,3087,133,817,1598,1002,,
"2019-06-25 00:00:00",671,3077,116,737,1391,836,,
"2019-06-26 00:00:00",695,3237,118,815,1622,766,,
"2019-06-27 00:00:00",632,3217,118,1066,1772,801,,
"2019-06-28 00:00:00",607,3016,103,1000,1703,744,,
"2019-06-29 00:00:00",576,3221,126,1002,1934,713,,
"2019-06-30 00:00:00",735,3544,132,1013,2164,815,,
"2019-07-01 00:00:00",669,3565,150,989,2055,854,,
"2019-07-02 00:00:00",716,3369,144,915,1929,831,,
"2019-07-03 00:00:00",716,3412,126,949,2049,782,,
"2019-07-04 00:00:00",627,3475,137,967,2094,800,,
"2019-07-05 00:00:00",668,3138,116,890,2072,806,,
"2019-07-06 00:00:00",633,3522,141,914,2177,769,,
"2019-07-07 00:00:00",764,3673,138,941,2335,919,,
"2019-07-08 00:00:00",702,3448,142,869,2120,845,,
"2019-07-09 00:00:00",758,3573,134,847,2013,788,,
"2019-07-10 00:00:00",751,3497,136,700,1986,701,,
"2019-07-11 00:00:00",790,3308,110,697,1918,761,,
"2019-07-12 00:00:00",752,3259,107,726,1887,831,,
"2019-07-13 00:00:00",708,3307,168,688,1911,795,,
"2019-07-14 00:00:00",807,3475,169,830,1997,924,,
"2019-07-15 00:00:00",770,3379,120,776,1685,778,,
"2019-07-16 00:00:00",751,3181,128,705,1675,835,,
"2019-07-17 00:00:00",689,3245,111,684,1801,706,,
"2019-07-18 00:00:00",659,3319,139,693,1652,735,,
"2019-07-19 00:00:00",677,3046,150,653,1647,721,,
"2019-07-20 00:00:00",647,3193,240,694,1762,665,,
"2019-07-21 00:00:00",748,3516,187,765,1914,761,,
"2019-07-22 00:00:00",698,3052,124,608,1544,637,,
"2019-07-23 00:00:00",,,,,,,,
"2019-07-24 00:00:00",,,,,,,,
"2019-07-25 00:00:00",516,2723,102,491,1300,516,,
"2019-07-26 00:00:00",561,2713,99,609,1379,622,,
"2019-07-27 00:00:00",612,3188,147,673,1635,671,,
"2019-07-28 00:00:00",850,3238,141,763,1710,897,,
"2019-07-29 00:00:00",684,3162,138,720,1535,759,,
"2019-07-30 00:00:00",681,3101,129,709,1542,832,,
"2019-07-31 00:00:00",744,3177,139,691,1569,702,,
"2019-08-01 00:00:00",641,2961,120,645,1543,673,,
"2019-08-02 00:00:00",711,2890,117,597,1630,769,,
"2019-08-03 00:00:00",643,3087,157,593,1584,725,,
"2019-08-04 00:00:00",695,3099,157,671,1587,901,,
"2019-08-05 00:00:00",686,2996,130,715,1553,812,,
"2019-08-06 00:00:00",637,2966,136,686,1494,858,,
"2019-08-07 00:00:00",683,2986,152,647,1606,811,,
"2019-08-08 00:00:00",691,2953,134,626,1569,772,,
"2019-08-09 00:00:00",617,2782,131,592,1493,925,,
"2019-08-10 00:00:00",689,3039,154,633,1600,917,,
"2019-08-11 00:00:00",760,3233,170,655,1663,971,,
"2019-08-12 00:00:00",657,3109,140,630,1440,894,,
"2019-08-13 00:00:00",656,2972,151,664,1499,933,,
"2019-08-14 00:00:00",478,2482,116,477,1349,643,,
"2019-08-15 00:00:00",649,2902,132,646,1453,835,,
"2019-08-16 00:00:00",626,2752,119,747,1479,785,,
"2019-08-17 00:00:00",631,3125,177,745,1625,781,,
"2019-08-18 00:00:00",782,3273,173,796,1696,805,,
"2019-08-19 00:00:00",662,3021,142,736,1407,740,,
"2019-08-20 00:00:00",616,2857,136,717,1406,855,,
"2019-08-21 00:00:00",682,2985,124,796,1445,737,,
"2019-08-22 00:00:00",632,3051,116,793,1398,670,,
"2019-08-23 00:00:00",576,2899,110,742,1341,678,,
"2019-08-24 00:00:00",641,2987,129,697,1417,612,,
"2019-08-25 00:00:00",677,3002,161,824,1540,730,,
"2019-08-26 00:00:00",691,2804,111,636,1182,692,,
"2019-08-27 00:00:00",575,2611,115,646,1269,680,,
"2019-08-28 00:00:00",643,2810,100,739,1276,629,,
"2019-08-29 00:00:00",611,2911,110,745,1333,632,,
"2019-08-30 00:00:00",558,2821,91,655,1313,588,,
"2019-08-31 00:00:00",652,2917,121,644,1479,556,,
"2019-09-01 00:00:00",714,3413,134,834,1572,697,,
"2019-09-02 00:00:00",776,3379,155,855,1560,726,,
"2019-09-03 00:00:00",655,3104,109,808,1326,688,,
"2019-09-04 00:00:00",753,3062,113,822,1348,680,,
"2019-09-05 00:00:00",622,3190,224,893,1495,661,,
"2019-09-06 00:00:00",683,3156,162,829,1603,665,,
"2019-09-07 00:00:00",690,3444,174,862,2011,667,,
"2019-09-08 00:00:00",922,3702,187,980,2265,806,,
"2019-09-09 00:00:00",760,3262,133,852,1894,676,,
"2019-09-10 00:00:00",616,3189,198,789,1699,689,,
"2019-09-11 00:00:00",720,3310,169,760,1626,634,,
"2019-09-12 00:00:00",606,3427,182,817,1689,619,,
"2019-09-13 00:00:00",665,3132,152,826,1623,566,,
"2019-09-14 00:00:00",653,3402,178,830,1751,618,,
"2019-09-15 00:00:00",756,3541,209,889,1821,618,,
"2019-09-16 00:00:00",730,3115,166,763,1470,934,,
"2019-09-17 00:00:00",642,3054,167,684,1373,905,,
"2019-09-18 00:00:00",717,3217,161,727,1393,781,,
"2019-09-19 00:00:00",640,3324,150,834,1452,788,,
"2019-09-20 00:00:00",719,3149,138,674,1432,831,,
"2019-09-21 00:00:00",684,3423,177,689,1654,698,,
"2019-09-22 00:00:00",750,3389,171,875,1680,803,,
"2019-09-23 00:00:00",783,3225,162,779,1407,749,,
"2019-09-24 00:00:00",703,3225,179,789,1338,784,,
"2019-09-25 00:00:00",686,3215,151,815,1461,723,,
"2019-09-26 00:00:00",639,3402,152,1073,1475,642,,
"2019-09-27 00:00:00",675,3247,144,1107,1506,673,,
"2019-09-28 00:00:00",694,3524,158,996,1750,671,,
"2019-09-29 00:00:00",805,3656,175,1213,1774,726,,
"2019-09-30 00:00:00",744,3282,160,1057,1394,737,,
"2019-10-01 00:00:00",624,3283,134,929,1346,747,,
"2019-10-02 00:00:00",775,3241,136,927,1349,642,,
"2019-10-03 00:00:00",674,3347,138,1058,1448,698,,
"2019-10-04 00:00:00",786,3381,146,984,1492,623,,
"2019-10-05 00:00:00",812,3624,212,1037,1675,629,,
"2019-10-06 00:00:00",935,3760,150,1023,1806,724,,
"2019-10-07 00:00:00",919,3372,161,929,1336,638,,
"2019-10-08 00:00:00",799,3320,157,868,1342,712,,
"2019-10-09 00:00:00",780,3454,149,858,1454,650,,
"2019-10-10 00:00:00",702,3599,149,895,1497,587,,
"2019-10-11 00:00:00",778,3465,144,915,1519,633,,
"2019-10-12 00:00:00",884,3706,193,908,1757,601,,
"2019-10-13 00:00:00",915,3823,182,1093,1705,631,,
"2019-10-14 00:00:00",857,3508,139,971,1388,692,,
"2019-10-15 00:00:00",793,3356,134,847,1326,761,,
"2019-10-16 00:00:00",940,3322,132,883,1425,679,,
"2019-10-17 00:00:00",681,3575,127,1065,1448,703,,
"2019-10-18 00:00:00",800,3404,133,917,1470,709,,
"2019-10-19 00:00:00",814,3808,175,958,1704,725,,
"2019-10-20 00:00:00",874,3920,164,1058,1675,834,,
"2019-10-21 00:00:00",820,3538,155,881,1336,761,,
"2019-10-22 00:00:00",693,3231,133,882,1275,703,,
"2019-10-23 00:00:00",730,3444,134,748,1294,1979,,
"2019-10-24 00:00:00",635,4092,129,785,1442,1591,,
"2019-10-25 00:00:00",666,4030,133,778,1337,1404,,
"2019-10-26 00:00:00",677,4242,157,779,1525,1342,,
"2019-10-27 00:00:00",765,4504,154,841,1578,1391,,
"2019-10-28 00:00:00",675,4191,131,819,1226,1152,,
"2019-10-29 00:00:00",665,3684,119,840,1244,1238,,
"2019-10-30 00:00:00",812,3707,123,861,1290,1086,,
"2019-10-31 00:00:00",702,3505,114,865,1371,1006,,
"2019-11-01 00:00:00",748,3851,122,841,1402,1056,,
"2019-11-02 00:00:00",836,4072,150,997,1586,1056,,
"2019-11-03 00:00:00",882,4002,133,911,1622,1155,,
"2019-11-04 00:00:00",837,3522,125,869,1152,1008,,
"2019-11-05 00:00:00",648,3403,107,789,1107,945,,
"2019-11-06 00:00:00",741,3364,121,830,1190,960,,
"2019-11-07 00:00:00",694,3627,122,861,1249,837,,
"2019-11-08 00:00:00",801,3517,107,858,1305,971,,
"2019-11-09 00:00:00",847,4027,143,892,1542,932,,
"2019-11-10 00:00:00",874,3916,146,992,1491,1025,,
"2019-11-11 00:00:00",769,3460,119,856,1265,879,,
"2019-11-12 00:00:00",663,3394,114,762,1325,950,,
"2019-11-13 00:00:00",781,3462,118,767,1341,810,,
"2019-11-14 00:00:00",625,3500,129,869,1359,823,,
"2019-11-15 00:00:00",706,3675,130,869,1392,869,,
"2019-11-16 00:00:00",710,3953,142,931,1618,838,,
"2019-11-17 00:00:00",780,3770,134,921,1513,922,,
"2019-11-18 00:00:00",770,3465,126,840,1256,900,,
"2019-11-19 00:00:00",683,3454,126,724,1225,801,,
"2019-11-20 00:00:00",724,3487,118,785,1294,802,,
"2019-11-21 00:00:00",650,3646,121,763,1283,749,,
"2019-11-22 00:00:00",731,3644,116,857,1477,858,,
"2019-11-23 00:00:00",830,4152,172,864,1649,822,,
"2019-11-24 00:00:00",850,4151,175,1003,1699,962,,
"2019-11-25 00:00:00",796,3539,148,808,1233,833,,
"2019-11-26 00:00:00",713,3513,128,734,1253,885,,
"2019-11-27 00:00:00",804,4010,129,761,1456,959,,
"2019-11-28 00:00:00",732,4355,140,996,1626,918,,
"2019-11-29 00:00:00",795,4447,127,800,1803,923,,
"2019-11-30 00:00:00",793,4817,140,955,1967,949,,
"2019-12-01 00:00:00",934,5142,157,1029,1989,1136,,
"2019-12-02 00:00:00",874,4654,118,924,1632,955,,
"2019-12-03 00:00:00",740,4440,169,802,1549,928,,
"2019-12-04 00:00:00",746,4379,137,784,1511,898,,
"2019-12-05 00:00:00",775,4291,144,795,1553,825,,
"2019-12-06 00:00:00",814,4336,137,820,1695,962,,
"2019-12-07 00:00:00",838,4569,183,850,1840,867,,
"2019-12-08 00:00:00",892,4784,158,987,1862,947,,
"2019-12-09 00:00:00",796,3938,139,865,1357,938,,
"2019-12-10 00:00:00",706,3876,201,746,1383,880,,
"2019-12-11 00:00:00",1051,3896,189,802,1372,793,,
"2019-12-12 00:00:00",1095,3810,169,846,1425,778,,
"2019-12-13 00:00:00",1215,3974,189,711,1507,778,,
"2019-12-14 00:00:00",1201,4323,214,856,1686,803,,
"2019-12-15 00:00:00",1268,4333,230,841,1695,884,,
"2019-12-16 00:00:00",1190,3788,177,696,1341,784,,
"2019-12-17 00:00:00",1045,3874,172,651,1326,1386,,
"2019-12-18 00:00:00",1006,3741,166,645,1412,1497,,
"2019-12-19 00:00:00",951,4209,185,936,1373,1349,,
"2019-12-20 00:00:00",1285,4061,165,842,1593,1353,,
"2019-12-21 00:00:00",1482,4495,212,864,1726,1418,,
"2019-12-22 00:00:00",1728,4711,203,953,1858,1502,,
"2019-12-23 00:00:00",1510,4383,160,808,1648,1297,,
"2019-12-24 00:00:00",852,4032,116,628,1514,1086,,
"2019-12-25 00:00:00",939,4642,150,612,1749,1149,,
"2019-12-26 00:00:00",953,4713,163,672,1909,1246,,
"2019-12-27 00:00:00",989,4769,174,843,2002,1276,,
"2019-12-28 00:00:00",1060,4918,184,877,2084,1362,,
"2019-12-29 00:00:00",1003,5172,196,965,2109,1578,,
"2019-12-30 00:00:00",1046,4824,191,782,1902,1379,,
"2019-12-31 00:00:00",883,4603,143,604,1763,1198,,
"2020-01-01 00:00:00",848,4313,181,650,1763,1270,,
"2020-01-02 00:00:00",921,4639,180,785,1805,1333,,
"2020-01-03 00:00:00",963,4916,187,836,1832,1548,,
"2020-01-04 00:00:00",1007,5263,239,821,1998,1531,,
"2020-01-05 00:00:00",957,5182,202,888,1927,1539,,
"2020-01-06 00:00:00",894,4544,178,786,1454,1365,,
"2020-01-07 00:00:00",768,4202,188,731,1357,1377,,
"2020-01-08 00:00:00",957,4316,180,744,1458,1387,,
"2020-01-09 00:00:00",869,4255,173,816,1469,1295,,
"2020-01-10 00:00:00",927,4693,183,857,1592,1442,,
"2020-01-11 00:00:00",992,5148,213,998,1886,1471,,
"2020-01-12 00:00:00",1056,5138,270,925,1897,1565,,
"2020-01-13 00:00:00",932,4292,182,813,1436,1411,,
"2020-01-14 00:00:00",842,4378,198,708,1412,1426,,
"2020-01-15 00:00:00",893,4325,197,740,1298,1472,,
"2020-01-16 00:00:00",892,4563,187,750,1473,1496,,
"2020-01-17 00:00:00",877,4610,206,770,1672,1517,,
"2020-01-18 00:00:00",978,4927,394,930,1976,1465,,
"2020-01-19 00:00:00",955,5157,328,936,1861,1612,,
"2020-01-20 00:00:00",912,4498,205,785,1463,1432,,
"2020-01-21 00:00:00",827,4360,168,686,1376,1373,,
"2020-01-22 00:00:00",892,4326,200,761,1341,1377,,
"2020-01-23 00:00:00",797,4329,160,804,1390,1415,,
"2020-01-24 00:00:00",957,4720,169,800,1581,1370,,
"2020-01-25 00:00:00",1009,5330,185,860,1954,1559,,
"2020-01-26 00:00:00",1059,5537,210,1031,1944,1751,,
"2020-01-27 00:00:00",928,4979,162,783,1540,1592,,
"2020-01-28 00:00:00",774,4868,170,748,1469,1567,,
"2020-01-29 00:00:00",888,4730,164,728,1499,1552,,
"2020-01-30 00:00:00",778,4624,137,741,1445,1511,,
"2020-01-31 00:00:00",880,4658,172,761,1560,1460,,
"2020-02-01 00:00:00",909,5097,209,902,1729,1636,,
"2020-02-02 00:00:00",1134,5343,215,999,1844,1841,,
"2020-02-03 00:00:00",878,4353,162,856,1333,1576,,
"2020-02-04 00:00:00",714,4332,185,704,1378,3297,,
"2020-02-05 00:00:00",826,4372,175,752,1363,2932,,
"2020-02-06 00:00:00",736,4326,172,849,1419,2605,,
"2020-02-07 00:00:00",820,4529,186,913,1496,2459,,
"2020-02-08 00:00:00",848,4861,277,944,1840,2515,,
"2020-02-09 00:00:00",986,5229,220,1030,1861,2743,,
"2020-02-10 00:00:00",848,4259,150,845,1346,2520,,
"2020-02-11 00:00:00",760,4076,190,784,1359,2265,,
"2020-02-12 00:00:00",841,4060,176,776,1334,2090,,
"2020-02-13 00:00:00",733,4318,185,815,1373,2081,,
"2020-02-14 00:00:00",727,3956,174,683,1382,1957,,
"2020-02-15 00:00:00",836,4577,223,819,1739,2161,,
"2020-02-16 00:00:00",888,4890,207,987,1730,2229,,
"2020-02-17 00:00:00",866,4277,185,863,1402,2065,,
"2020-02-18 00:00:00",737,4134,174,788,1313,1965,,
"2020-02-19 00:00:00",856,4222,173,839,1318,1942,,
"2020-02-20 00:00:00",749,4141,171,884,1432,2022,,
"2020-02-21 00:00:00",878,4249,155,791,1423,2047,,
"2020-02-22 00:00:00",858,4586,203,853,1637,2026,,
"2020-02-23 00:00:00",899,4686,210,999,1688,2192,,
"2020-02-24 00:00:00",932,4077,176,842,1317,1881,,
"2020-02-25 00:00:00",749,4120,165,812,1327,1905,,
"2020-02-26 00:00:00",830,4115,155,791,1347,1999,,
"2020-02-27 00:00:00",740,4259,149,814,1398,1836,,
"2020-02-28 00:00:00",795,4145,156,815,1445,1847,,
"2020-02-29 00:00:00",856,4707,201,866,1733,1989,,
"2020-03-01 00:00:00",903,4960,195,1026,1662,2102,,
"2020-03-02 00:00:00",793,3995,140,887,1299,1925,,
"2020-03-03 00:00:00",764,4059,196,822,1254,1821,,
"2020-03-04 00:00:00",776,4206,196,838,1267,1729,,
"2020-03-05 00:00:00",712,4255,168,979,1462,1748,,
"2020-03-06 00:00:00",875,4454,154,852,1510,1795,,
"2020-03-07 00:00:00",816,4787,187,955,1718,1922,,
"2020-03-08 00:00:00",930,4870,204,995,1818,2131,,
"2020-03-09 00:00:00",884,4337,160,880,1343,1909,,
"2020-03-10 00:00:00",771,4217,216,786,1341,1808,,
"2020-03-11 00:00:00",829,4252,216,801,1399,1761,,
"2020-03-12 00:00:00",789,4632,214,851,1437,1814,,
"2020-03-13 00:00:00",915,4849,226,796,1663,1845,,
"2020-03-14 00:00:00",971,5523,363,942,1987,2102,,
"2020-03-15 00:00:00",1084,6032,269,1205,2104,2286,,
"2020-03-16 00:00:00",1015,5369,218,965,1651,1955,,
"2020-03-17 00:00:00",937,5612,200,962,1751,2131,,
"2020-03-18 00:00:00",1076,5669,215,976,1827,2213,,
"2020-03-19 00:00:00",1876,5779,216,1053,1960,2121,,
"2020-03-20 00:00:00",2374,6008,227,1064,2043,2266,,
"2020-03-21 00:00:00",2630,6900,300,1115,2278,2850,,
"2020-03-22 00:00:00",2617,7191,295,1301,2395,2532,,
"2020-03-23 00:00:00",2278,6487,252,1189,1900,2405,,
"2020-03-24 00:00:00",1615,6626,261,1070,2078,2391,,
"2020-03-25 00:00:00",1797,6696,288,1165,2143,2389,,
"2020-03-26 00:00:00",1647,7033,318,1090,2132,2432,,
"2020-03-27 00:00:00",1654,7121,304,1184,2203,2627,,
"2020-03-28 00:00:00",1778,7772,331,1479,2484,2876,,
"2020-03-29 00:00:00",1855,7815,357,1363,2617,2743,,
"2020-03-30 00:00:00",1721,6958,272,1163,2181,2620,,
"2020-03-31 00:00:00",1653,7153,288,1227,2164,2655,31,
"2020-04-01 00:00:00",1473,7102,285,1190,2111,2515,1150,
"2020-04-02 00:00:00",1535,7385,287,1310,2292,2462,830,
"2020-04-03 00:00:00",1491,7475,287,1228,2261,2711,702,
"2020-04-04 00:00:00",1650,7860,410,1387,2396,2821,664,
"2020-04-05 00:00:00",1655,7758,361,1434,2392,2663,605,
"2020-04-06 00:00:00",1769,7022,300,1251,2075,2481,484,
"2020-04-07 00:00:00",1588,6943,299,1249,2103,2512,391,
"2020-04-08 00:00:00",1696,7088,299,1257,2109,2574,384,
"2020-04-09 00:00:00",1724,7339,330,1305,2109,2671,370,
"2020-04-10 00:00:00",1836,7737,343,1295,2350,2601,594,
"2020-04-11 00:00:00",1763,7781,349,1317,2309,2631,516,
"2020-04-12 00:00:00",1935,8239,396,1408,2407,2918,446,
"2020-04-13 00:00:00",2163,7641,322,1349,2199,2659,413,
"2020-04-14 00:00:00",1771,7250,314,1362,2116,2630,327,
"2020-04-15 00:00:00",1923,7425,320,1198,2021,2839,288,
"2020-04-16 00:00:00",1658,7416,334,1364,2139,2813,294,
"2020-04-17 00:00:00",1842,7545,329,1252,2055,2709,404,
"2020-04-18 00:00:00",1828,8365,411,1345,2293,3120,459,
"2020-04-19 00:00:00",1947,8176,375,1624,2318,3077,372,
"2020-04-20 00:00:00",1898,7274,317,1279,1947,2781,303,
"2020-04-21 00:00:00",1907,7340,359,1242,2038,2732,303,
"2020-04-22 00:00:00",1876,7630,377,1160,2001,2997,226,
"2020-04-23 00:00:00",1791,7304,358,1188,1934,2945,248,
"2020-04-24 00:00:00",1812,7501,358,1272,1903,3131,333,
"2020-04-25 00:00:00",1783,8244,531,1329,2192,3344,415,
"2020-04-26 00:00:00",1881,8335,412,1431,2230,3477,430,
"2020-04-27 00:00:00",1746,7165,307,1232,1841,3250,301,
"2020-04-28 00:00:00",1751,7399,353,1267,2047,3182,268,
"2020-04-29 00:00:00",1876,7728,341,1193,2009,3410,245,
"2020-04-30 00:00:00",1706,7837,368,1358,2120,3106,292,
"2020-05-01 00:00:00",1851,8153,332,1261,2766,3264,354,
"2020-05-02 00:00:00",1743,7880,388,1300,3026,3544,522,
"2020-05-03 00:00:00",1813,7946,396,1588,3034,3280,457,
"2020-05-04 00:00:00",1687,6593,292,1305,2621,3160,331,
"2020-05-05 00:00:00",1711,6826,315,1287,2707,2944,329,
"2020-05-06 00:00:00",1747,6801,311,1222,2733,3207,276,
"2020-05-07 00:00:00",1563,7056,293,1301,2619,3309,276,
"2020-05-08 00:00:00",1571,6989,281,1245,2504,3442,412,
"2020-05-09 00:00:00",1483,7169,279,1221,2483,3363,470,
"2020-05-10 00:00:00",1613,7461,343,1495,2581,3520,477,
"2020-05-11 00:00:00",1542,6652,323,1291,2170,3498,362,
"2020-05-12 00:00:00",1456,6741,327,1241,2128,3189,323,
"2020-05-13 00:00:00",1567,6723,297,1111,2063,3434,286,
"2020-05-14 00:00:00",1408,6743,277,1228,2079,3655,283,
"2020-05-15 00:00:00",1704,6477,273,1230,2104,3498,429,
"2020-05-16 00:00:00",1550,6656,340,1357,2186,3427,461,
"2020-05-17 00:00:00",1580,6631,288,1466,2203,3577,433,
"2020-05-18 00:00:00",1296,6003,266,1196,1809,3270,329,
"2020-05-19 00:00:00",1439,6016,293,1248,1835,3228,307,
"2020-05-20 00:00:00",1473,5900,269,1135,1846,3143,263,
"2020-05-21 00:00:00",1268,5848,252,1353,1757,2978,231,
"2020-05-22 00:00:00",1400,5898,247,1330,1767,3098,341,
"2020-05-23 00:00:00",1401,6164,278,1408,1982,3238,366,
"2020-05-24 00:00:00",1542,6386,305,1529,2104,2974,383,
"2020-05-25 00:00:00",1456,6052,295,1314,1852,3257,287,
"2020-05-26 00:00:00",1251,5808,288,1224,1562,3012,234,
"2020-05-27 00:00:00",1255,5506,275,1068,1614,3012,203,
"2020-05-28 00:00:00",1217,5886,289,1183,1676,2768,219,
"2020-05-29 00:00:00",1248,5573,285,1391,1668,3190,213,
"2020-05-30 00:00:00",1205,5514,343,1325,1735,4118,303,
"2020-05-31 00:00:00",1317,6075,318,1556,1835,4166,321,
"2020-06-01 00:00:00",1230,5179,248,1220,1518,3314,233,
"2020-06-02 00:00:00",1123,5303,297,1225,1793,3191,204,
"2020-06-03 00:00:00",1198,5624,284,1270,3194,3386,201,
"2020-06-04 00:00:00",1170,5996,257,1415,3690,3362,225,
"2020-06-05 00:00:00",1304,5731,250,1307,3697,3217,226,
"2020-06-06 00:00:00",1183,5944,286,1527,3441,3144,349,
"2020-06-07 00:00:00",1303,6232,284,1467,3183,3428,339,
"2020-06-08 00:00:00",1296,5831,264,1171,2525,3349,213,
"2020-06-09 00:00:00",1170,6021,323,1268,2435,3225,220,
"2020-06-10 00:00:00",1155,5794,319,1173,2254,3167,219,
"2020-06-11 00:00:00",1176,6069,286,1175,2329,3116,245,
"2020-06-12 00:00:00",1125,5481,266,1228,2116,2593,214,
"2020-06-13 00:00:00",1078,5599,329,1454,2360,2812,295,
"2020-06-14 00:00:00",1192,6058,358,1652,2431,3301,309,
"2020-06-15 00:00:00",1238,5406,290,1475,2066,3076,226,
"2020-06-16 00:00:00",1081,5506,302,1310,1964,2936,182,
"2020-06-17 00:00:00",1070,5436,307,1241,1881,2849,185,
"2020-06-18 00:00:00",1056,5498,325,1313,1895,2987,164,
